K,omega1,omega2,theta1,theta2,omega_diff
40.1,0.4363323129985824,0,[    nan 0.22083     nan     nan],[   nan 0.2155    nan    nan],0.4363323129985824
40.1,0.4537856055185257,0,[    nan 0.22966     nan     nan],[    nan 0.22412     nan     nan],0.4537856055185257
40.1,0.47123889803846897,0,[   nan 0.2385    nan    nan],[    nan 0.23274     nan     nan],0.47123889803846897
40.1,0.4886921905584123,0,[    nan 0.24733     nan     nan],[    nan 0.24137     nan     nan],0.4886921905584123
40.1,0.5061454830783556,0,[    nan 0.25616     nan     nan],[    nan 0.24999     nan     nan],0.5061454830783556
40.1,0.5235987755982988,0,[    nan 0.26499     nan     nan],[    nan 0.25861     nan     nan],0.5235987755982988
40.1,0.5410520681182421,0,[    nan 0.27382     nan     nan],[    nan 0.26723     nan     nan],0.5410520681182421
40.1,0.5585053606381855,0,[    nan 0.28265     nan     nan],[    nan 0.27586     nan     nan],0.5585053606381855
40.1,0.5759586531581288,0,[    nan 0.29148     nan     nan],[    nan 0.28448     nan     nan],0.5759586531581288
40.1,0.5934119456780721,0,[    nan 0.30031     nan     nan],[   nan 0.2931    nan    nan],0.5934119456780721
40.1,0.6108652381980153,0,[    nan 0.30914     nan     nan],[    nan 0.30173     nan     nan],0.6108652381980153
40.1,0.6283185307179586,0,[    nan 0.31797     nan     nan],[    nan 0.31035     nan     nan],0.6283185307179586
40.1,0.6457718232379019,0,[   nan 0.3268    nan    nan],[    nan 0.31898     nan     nan],0.6457718232379019
40.1,0.6632251157578453,0,[    nan 0.33562     nan     nan],[   nan 0.3276    nan    nan],0.6632251157578453
40.1,0.6806784082777885,0,[    nan 0.34445     nan     nan],[    nan 0.33623     nan     nan],0.6806784082777885
40.1,0.6981317007977318,0,[    nan 0.35328     nan     nan],[    nan 0.34485     nan     nan],0.6981317007977318
40.1,0.7155849933176751,0,[    nan 0.36211     nan     nan],[    nan 0.35348     nan     nan],0.7155849933176751
40.1,0.7330382858376184,0,[    nan 0.37094     nan     nan],[   nan 0.3621    nan    nan],0.7330382858376184
40.1,0.7504915783575618,0,[    nan 0.37976     nan     nan],[    nan 0.37073     nan     nan],0.7504915783575618
40.1,0.767944870877505,0,[    nan 0.38859     nan     nan],[    nan 0.37935     nan     nan],0.767944870877505
40.1,0.7853981633974483,0,[    nan 0.39742     nan     nan],[    nan 0.38798     nan     nan],0.7853981633974483
40.1,0.8028514559173916,0,[    nan 0.40624     nan     nan],[    nan 0.39661     nan     nan],0.8028514559173916
40.1,0.8203047484373349,0,[    nan 0.41507     nan     nan],[    nan 0.40524     nan     nan],0.8203047484373349
40.1,0.8377580409572782,0,[    nan 0.42389     nan     nan],[    nan 0.41386     nan     nan],0.8377580409572782
40.1,0.8552113334772214,0,[    nan 0.43272     nan     nan],[    nan 0.42249     nan     nan],0.8552113334772214
40.1,0.8726646259971648,0,[    nan 0.44154     nan     nan],[    nan 0.43112     nan     nan],0.8726646259971648
40.1,0.8901179185171081,0,[    nan 0.45037     nan     nan],[    nan 0.43975     nan     nan],0.8901179185171081
40.1,0.9075712110370514,0,[    nan 0.45919     nan     nan],[    nan 0.44838     nan     nan],0.9075712110370514
40.1,0.9250245035569946,0,[    nan 0.46801     nan     nan],[    nan 0.45701     nan     nan],0.9250245035569946
40.1,0.9424777960769379,0,[    nan 0.47684     nan     nan],[    nan 0.46564     nan     nan],0.9424777960769379
40.1,0.9599310885968813,0,[    nan 0.48566     nan     nan],[    nan 0.47427     nan     nan],0.9599310885968813
40.1,0.9773843811168246,0,[    nan 0.49448     nan     nan],[   nan 0.4829    nan    nan],0.9773843811168246
40.1,0.9948376736367679,0,[   nan 0.5033    nan    nan],[    nan 0.49153     nan     nan],0.9948376736367679
40.1,1.0122909661567112,0,[    nan 0.51213     nan     nan],[    nan 0.50017     nan     nan],1.0122909661567112
40.1,1.0297442586766545,0,[    nan 0.52095     nan     nan],[   nan 0.5088    nan    nan],1.0297442586766545
40.1,1.0471975511965976,0,[    nan 0.52977     nan     nan],[    nan 0.51743     nan     nan],1.0471975511965976
40.1,1.064650843716541,0,[    nan 0.53859     nan     nan],[    nan 0.52606     nan     nan],1.064650843716541
40.1,1.0821041362364843,0,[    nan 0.54741     nan     nan],[   nan 0.5347    nan    nan],1.0821041362364843
40.1,1.0995574287564276,0,[    nan 0.55623     nan     nan],[    nan 0.54333     nan     nan],1.0995574287564276
40.1,1.117010721276371,0,[    nan 0.56504     nan     nan],[    nan 0.55197     nan     nan],1.117010721276371
40.1,1.1344640137963142,0,[    nan 0.57386     nan     nan],[   nan 0.5606    nan    nan],1.1344640137963142
40.1,1.1519173063162575,0,[    nan 0.58268     nan     nan],[    nan 0.56924     nan     nan],1.1519173063162575
40.1,1.1693705988362009,0,[   nan 0.5915    nan    nan],[    nan 0.57787     nan     nan],1.1693705988362009
40.1,1.1868238913561442,0,[    nan 0.60031     nan     nan],[    nan 0.58651     nan     nan],1.1868238913561442
40.1,1.2042771838760873,0,[    nan 0.60913     nan     nan],[    nan 0.59515     nan     nan],1.2042771838760873
40.1,1.2217304763960306,0,[    nan 0.61794     nan     nan],[    nan 0.60379     nan     nan],1.2217304763960306
40.1,1.239183768915974,0,[    nan 0.62676     nan     nan],[    nan 0.61242     nan     nan],1.239183768915974
40.1,1.2566370614359172,0,[    nan 0.63557     nan     nan],[    nan 0.62106     nan     nan],1.2566370614359172
40.1,1.2740903539558606,0,[    nan 0.64439     nan     nan],[   nan 0.6297    nan    nan],1.2740903539558606
40.1,1.2915436464758039,0,[   nan 0.6532    nan    nan],[    nan 0.63834     nan     nan],1.2915436464758039
40.1,1.3089969389957472,0,[    nan 0.66201     nan     nan],[    nan 0.64698     nan     nan],1.3089969389957472
40.1,1.3264502315156905,0,[    nan 0.67083     nan     nan],[    nan 0.65562     nan     nan],1.3264502315156905
40.1,1.3439035240356338,0,[    nan 0.67964     nan     nan],[    nan 0.66426     nan     nan],1.3439035240356338
40.1,1.361356816555577,0,[    nan 0.68845     nan     nan],[    nan 0.67291     nan     nan],1.361356816555577
40.1,1.3788101090755203,0,[    nan 0.69726     nan     nan],[    nan 0.68155     nan     nan],1.3788101090755203
40.1,1.3962634015954636,0,[    nan 0.70607     nan     nan],[    nan 0.69019     nan     nan],1.3962634015954636
40.1,1.413716694115407,0,[    nan 0.71488     nan     nan],[    nan 0.69884     nan     nan],1.413716694115407
40.1,1.4311699866353502,0,[    nan 0.72369     nan     nan],[    nan 0.70748     nan     nan],1.4311699866353502
40.1,1.4486232791552935,0,[   nan 0.7325    nan    nan],[    nan 0.71613     nan     nan],1.4486232791552935
40.1,1.4660765716752369,0,[    nan 0.74131     nan     nan],[    nan 0.72477     nan     nan],1.4660765716752369
40.1,1.4835298641951802,0,[    nan 0.75011     nan     nan],[    nan 0.73342     nan     nan],1.4835298641951802
40.1,1.5009831567151235,0,[    nan 0.75892     nan     nan],[    nan 0.74206     nan     nan],1.5009831567151235
40.1,1.5184364492350666,0,[    nan 0.76772     nan     nan],[    nan 0.75071     nan     nan],1.5184364492350666
40.1,1.53588974175501,0,[    nan 0.77653     nan     nan],[    nan 0.75936     nan     nan],1.53588974175501
40.1,1.5533430342749532,0,[    nan 0.78533     nan     nan],[    nan 0.76801     nan     nan],1.5533430342749532
40.1,1.5707963267948966,0,[0.79414 0.79414     nan],[0.77666 0.77666     nan],1.5707963267948966
40.1,1.5882496193148399,0,[0.80294     nan     nan     nan],[0.78531     nan     nan     nan],1.5882496193148399
40.1,1.6057029118347832,0,[    nan     nan 2.38239     nan],[     nan      nan -0.77668      nan],1.6057029118347832
40.1,1.6231562043547265,0,[    nan     nan 2.39104     nan],[     nan      nan -0.76788      nan],1.6231562043547265
40.1,1.6406094968746698,0,[    nan     nan 2.39968     nan],[     nan      nan -0.75907      nan],1.6406094968746698
40.1,1.6580627893946132,0,[    nan     nan 2.40833     nan],[     nan      nan -0.75027      nan],1.6580627893946132
40.1,1.6755160819145565,0,[    nan     nan 2.41698     nan],[     nan      nan -0.74146      nan],1.6755160819145565
40.1,1.6929693744344996,0,[    nan     nan 2.42562     nan],[     nan      nan -0.73265      nan],1.6929693744344996
40.1,1.710422666954443,0,[    nan     nan 2.43427     nan],[     nan      nan -0.72384      nan],1.710422666954443
40.1,1.7278759594743862,0,[    nan     nan 2.44291     nan],[     nan      nan -0.71503      nan],1.7278759594743862
40.1,1.7453292519943295,0,[    nan     nan 2.45155     nan],[     nan      nan -0.70622      nan],1.7453292519943295
40.1,1.7627825445142729,0,[   nan    nan 2.4602    nan],[     nan      nan -0.69741      nan],1.7627825445142729
40.1,1.7802358370342162,0,[    nan     nan 2.46884     nan],[    nan     nan -0.6886     nan],1.7802358370342162
40.1,1.7976891295541595,0,[    nan     nan 2.47748     nan],[     nan      nan -0.67979      nan],1.7976891295541595
40.1,1.8151424220741028,0,[    nan     nan 2.48612     nan],[     nan      nan -0.67098      nan],1.8151424220741028
40.1,1.8325957145940461,0,[    nan     nan 2.49476     nan],[     nan      nan -0.66216      nan],1.8325957145940461
40.1,1.8500490071139892,0,[   nan    nan 2.5034    nan],[     nan      nan -0.65335      nan],1.8500490071139892
40.1,1.8675022996339325,0,[    nan     nan 2.51204     nan],[     nan      nan -0.64454      nan],1.8675022996339325
40.1,1.8849555921538759,0,[    nan     nan 2.52068     nan],[     nan      nan -0.63572      nan],1.8849555921538759
40.1,1.9024088846738192,0,[    nan     nan 2.52932     nan],[     nan      nan -0.62691      nan],1.9024088846738192
40.1,1.9198621771937625,0,[    nan     nan 2.53795     nan],[     nan      nan -0.61809      nan],1.9198621771937625
40.1,1.9373154697137058,0,[    nan     nan 2.54659     nan],[     nan      nan -0.60927      nan],1.9373154697137058
40.1,1.9547687622336491,0,[    nan     nan 2.55523     nan],[     nan      nan -0.60046      nan],1.9547687622336491
40.1,1.9722220547535925,0,[    nan     nan 2.56386     nan],[     nan      nan -0.59164      nan],1.9722220547535925
40.1,1.9896753472735358,0,[   nan    nan 2.5725    nan],[     nan      nan -0.58282      nan],1.9896753472735358
40.1,2.007128639793479,0,[    nan     nan 2.58113     nan],[   nan    nan -0.574    nan],2.007128639793479
40.1,2.0245819323134224,0,[    nan     nan 2.58977     nan],[     nan      nan -0.56518      nan],2.0245819323134224
40.1,2.0420352248333655,0,[   nan    nan 2.5984    nan],[     nan      nan -0.55636      nan],2.0420352248333655
40.1,2.059488517353309,0,[    nan     nan 2.60703     nan],[     nan      nan -0.54754      nan],2.059488517353309
40.1,2.076941809873252,0,[    nan     nan 2.61566     nan],[     nan      nan -0.53872      nan],2.076941809873252
40.1,2.0943951023931953,0,[   nan    nan 2.6243    nan],[    nan     nan -0.5299     nan],2.0943951023931953
40.1,2.111848394913139,0,[    nan     nan 2.63293     nan],[     nan      nan -0.52108      nan],2.111848394913139
40.1,2.129301687433082,0,[    nan     nan 2.64156     nan],[     nan      nan -0.51226      nan],2.129301687433082
40.1,2.1467549799530254,0,[    nan     nan 2.65019     nan],[     nan      nan -0.50343      nan],2.1467549799530254
40.1,2.1642082724729685,0,[    nan     nan 2.65882     nan],[     nan      nan -0.49461      nan],2.1642082724729685
40.1,2.181661564992912,0,[    nan     nan 2.66745     nan],[     nan      nan -0.48579      nan],2.181661564992912
40.1,2.199114857512855,0,[    nan     nan 2.67608     nan],[     nan      nan -0.47696      nan],2.199114857512855
40.1,2.2165681500327987,0,[    nan     nan 2.68471     nan],[     nan      nan -0.46814      nan],2.2165681500327987
40.1,2.234021442552742,0,[    nan     nan 2.69334     nan],[     nan      nan -0.45931      nan],2.234021442552742
40.1,2.251474735072685,0,[    nan     nan 2.70196     nan],[     nan      nan -0.45049      nan],2.251474735072685
40.1,2.2689280275926285,0,[    nan     nan 2.71059     nan],[     nan      nan -0.44166      nan],2.2689280275926285
40.1,2.2863813201125716,0,[    nan     nan 2.71922     nan],[     nan      nan -0.43284      nan],2.2863813201125716
40.1,2.303834612632515,0,[    nan     nan 2.72784     nan],[     nan      nan -0.42401      nan],2.303834612632515
40.1,2.321287905152458,0,[    nan     nan 2.73647     nan],[     nan      nan -0.41518      nan],2.321287905152458
40.1,2.3387411976724017,0,[   nan    nan 2.7451    nan],[     nan      nan -0.40635      nan],2.3387411976724017
40.1,2.356194490192345,0,[    nan     nan 2.75372     nan],[     nan      nan -0.39753      nan],2.356194490192345
40.1,2.3736477827122884,0,[    nan     nan 2.76235     nan],[    nan     nan -0.3887     nan],2.3736477827122884
40.1,2.3911010752322315,0,[    nan     nan 2.77097     nan],[     nan      nan -0.37987      nan],2.3911010752322315
40.1,2.4085543677521746,0,[    nan     nan 2.77959     nan],[     nan      nan -0.37104      nan],2.4085543677521746
40.1,2.426007660272118,0,[    nan     nan 2.78822     nan],[     nan      nan -0.36221      nan],2.426007660272118
40.1,2.443460952792061,0,[    nan     nan 2.79684     nan],[     nan      nan -0.35338      nan],2.443460952792061
40.1,2.4609142453120048,0,[    nan     nan 2.80547     nan],[     nan      nan -0.34455      nan],2.4609142453120048
40.1,2.478367537831948,0,[    nan     nan 2.81409     nan],[     nan      nan -0.33572      nan],2.478367537831948
40.1,2.4958208303518914,0,[    nan     nan 2.82271     nan],[     nan      nan -0.32689      nan],2.4958208303518914
40.1,2.5132741228718345,0,[    nan     nan 2.83133     nan],[     nan      nan -0.31806      nan],2.5132741228718345
40.1,2.530727415391778,0,[    nan     nan 2.83995     nan],[     nan      nan -0.30923      nan],2.530727415391778
40.1,2.548180707911721,0,[    nan     nan 2.84858     nan],[    nan     nan -0.3004     nan],2.548180707911721
40.1,2.5656340004316642,0,[   nan    nan 2.8572    nan],[     nan      nan -0.29156      nan],2.5656340004316642
40.1,2.5830872929516078,0,[    nan     nan 2.86582     nan],[     nan      nan -0.28273      nan],2.5830872929516078
40.1,2.600540585471551,0,[    nan     nan 2.87444     nan],[    nan     nan -0.2739     nan],2.600540585471551
40.1,2.6179938779914944,0,[    nan     nan 2.88306     nan],[     nan      nan -0.26507      nan],2.6179938779914944
40.1,2.6354471705114375,0,[    nan     nan 2.89168     nan],[     nan      nan -0.25623      nan],2.6354471705114375
40.1,2.652900463031381,0,[   nan    nan 2.9003    nan],[    nan     nan -0.2474     nan],2.652900463031381
40.1,2.670353755551324,0,[    nan     nan 2.90892     nan],[     nan      nan -0.23857      nan],2.670353755551324
40.1,2.6878070480712677,0,[    nan     nan 2.91754     nan],[     nan      nan -0.22973      nan],2.6878070480712677
40.1,2.705260340591211,0,[    nan     nan 2.92616     nan],[    nan     nan -0.2209     nan],2.705260340591211
40.1,2.722713633111154,0,[    nan     nan 2.93478     nan],[     nan      nan -0.21206      nan],2.722713633111154
40.1,2.7401669256310974,0,[   nan    nan 2.9434    nan],[     nan      nan -0.20323      nan],2.7401669256310974
40.1,2.7576202181510405,0,[    nan     nan 2.95202     nan],[     nan      nan -0.19439      nan],2.7576202181510405
40.1,2.775073510670984,0,[    nan     nan 2.96063     nan],[     nan      nan -0.18556      nan],2.775073510670984
40.1,2.792526803190927,0,[    nan     nan 2.96925     nan],[     nan      nan -0.17673      nan],2.792526803190927
40.1,2.8099800957108707,0,[    nan     nan 2.97787     nan],[     nan      nan -0.16789      nan],2.8099800957108707
40.1,2.827433388230814,0,[    nan     nan 2.98649     nan],[     nan      nan -0.15905      nan],2.827433388230814
40.1,2.8448866807507573,0,[    nan     nan 2.99511     nan],[     nan      nan -0.15022      nan],2.8448866807507573
40.1,2.8623399732707004,0,[    nan     nan 3.00372     nan],[     nan      nan -0.14138      nan],2.8623399732707004
40.1,2.8797932657906435,0,[    nan     nan 3.01234     nan],[     nan      nan -0.13255      nan],2.8797932657906435
40.1,2.897246558310587,0,[    nan     nan 3.02096     nan],[     nan      nan -0.12371      nan],2.897246558310587
40.1,2.91469985083053,0,[    nan     nan 3.02958     nan],[     nan      nan -0.11488      nan],2.91469985083053
40.1,2.9321531433504737,0,[    nan     nan 3.03819     nan],[     nan      nan -0.10604      nan],2.9321531433504737
40.1,2.949606435870417,0,[    nan     nan 3.04681     nan],[    nan     nan -0.0972     nan],2.949606435870417
